LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q1,5.096813541,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q2,5.102555326,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q3,5.042784635,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q4,5.005909551,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q1,4.738640031,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q2,4.592509122,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q3,4.51062535,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q4,4.486653795,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q1,4.357342463,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q2,4.188974364,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q3,4.093025279,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q4,3.991108222,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q1,3.909424984,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q2,3.853370777,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q3,3.857704407,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q4,3.942107957,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q1,4.276076376,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q2,4.720880475,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q3,4.960738403,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q4,5.089528129,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q1,5.119914717,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q2,4.964975982,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q3,4.739177131,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q4,4.400053456,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q1,4.439192748,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q2,4.20906649,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q3,4.430395621,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q4,4.555740332,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q1,4.313087622,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q2,4.337592989,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q3,4.47348028,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q4,4.859500233,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q1,4.86204656,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q2,4.819422027,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q3,4.692082189,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q4,4.624793781,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q1,5.017305917,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q2,4.960183783,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q3,4.841396447,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q4,4.494314141,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q1,4.439306852,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q2,4.730272861,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q3,4.93957839,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q4,5.137715901,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q1,4.98568892,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q2,4.943709046,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q3,4.900301315,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q4,4.84630791,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q1,4.895923119,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q2,4.70818881,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q3,4.795111835,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q4,4.780769558,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q1,4.837072452,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q2,4.960278968,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q3,4.261276097,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q4,4.831131794,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q1,4.5582323,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q2,4.481443329,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q3,4.485993458,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q4,4.485993458,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q1,4.49553341,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q2,4.50507241,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q3,4.514610457,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q4,4.524147552,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q1,4.513660833,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q2,4.484104108,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q3,4.454538233,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q4,4.424963207,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q1,3.829172039,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q2,4.078125,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q3,4.2092486,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q4,4.438263867,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q1,4.501870907,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q2,4.438906627,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q3,4.282655246,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q4,4.150166938,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q1,3.864268067,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q2,3.72967558,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q3,3.579288776,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q4,3.430293197,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q1,3.566465956,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q2,3.616037008,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q3,3.681217338,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q4,3.747935947,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q1,3.95389049,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q2,4.317319121,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q3,4.671180994,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q4,5.03761983,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q1,5.262152977,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q2,5.394777031,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q3,5.458431941,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q4,5.461479786,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q1,5.472769542,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q2,5.530585815,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q3,5.67637442,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q4,5.695072376,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q1,5.59690158,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q2,5.550075873,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q3,5.512198818,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q4,5.366314199,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q1,5.351826028,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q2,5.292678336,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q3,5.364042162,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q4,5.495327103,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q1,5.811698001,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q2,6.322052808,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q3,7.067334446,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q4,8.026198934,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q1,8.875586594,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q2,9.552470275,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q3,9.926402604,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q4,10.2373007,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q1,10.4111726,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q2,10.57391693,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q3,10.80717991,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q4,11.07658905,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q1,11.24995309,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q2,11.42118669,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q3,11.54989227,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q4,11.66010088,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q1,11.84960538,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q2,11.86841149,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q3,11.74337214,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q4,11.6338782,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q1,11.48221701,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q2,11.37003102,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q3,11.29961818,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q4,11.27900702,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q1,11.32278936,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q2,11.33809643,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q3,11.36794647,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q4,11.26901378,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q1,11.10278907,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q2,10.73904234,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q3,10.21962451,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q4,9.680039554,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q1,9.194916746,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q2,8.749121574,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q3,8.355228586,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q4,8.004049148,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q1,7.574124926,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q2,7.229375629,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q3,7.090846047,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q4,6.992837618,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q1,6.93329643,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q2,6.918478073,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q3,7.077964697,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q4,7.465061575,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q1,7.996948259,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q2,8.662703793,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q3,9.159132954,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q4,9.457516569,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q1,9.70075864,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q2,9.787548885,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q3,9.938567999,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q4,10.3689815,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q1,10.62009475,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q2,10.38477891,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q3,10.24604694,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q4,10.25413816,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q1,9.945417169,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q2,9.706602334,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q3,9.358819774,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q4,8.964830554,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q1,8.864983846,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q2,8.665603402,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q3,8.650176678,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q4,8.304217399,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q1,8.236458076,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q2,8.257495591,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q3,8.060817723,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q4,7.841136947,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q1,7.324527506,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q2,7.176865985,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q3,6.840093959,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q4,6.540350877,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q1,6.363636364,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q2,6.283108227,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q3,6.237115203,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q4,6.142275149,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q1,6.17712382,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q2,6.047366414,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q3,5.885200553,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q4,5.805695373,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q1,5.791213331,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q2,5.501083703,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q3,5.319039274,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q4,5.225677721,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q1,5.091908607,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q2,5.02844999,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q3,5.095366914,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q4,5.183644238,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q1,5.168531659,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q2,5.157544479,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q3,5.308294634,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q4,5.117126848,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q1,5.167060412,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q2,4.940558381,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q3,5.047382217,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q4,4.898864324,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q1,4.800294373,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q2,4.804895175,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q3,4.682643136,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q4,4.731368575,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q1,4.687965569,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q2,4.755291005,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q3,4.732422197,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q4,5.146648274,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q1,5.2360291,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q2,5.472378292,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q3,5.486284289,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q4,5.502183406,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q1,5.51492006,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q2,5.351839897,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q3,5.307541279,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q4,5.156490508,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q1,5.181115441,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q2,5.349977708,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q3,5.856142584,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q4,6.355448433,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q1,7.072560995,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q2,7.765728057,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q3,7.849104454,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q4,7.770805603,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q1,8.009131551,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q2,7.853535354,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q3,7.756780512,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q4,7.864391869,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q1,7.777847388,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q2,7.937847808,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q3,8.330724438,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q4,8.394992351,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q1,8.208676141,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q2,7.992184592,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q3,7.858315014,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q4,7.813704035,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q1,7.84459063,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q2,7.749668752,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q3,7.619135291,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q4,7.222494487,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q1,6.75543611,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q2,6.287196704,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q3,5.979752394,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q4,5.698787103,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q1,5.536353162,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q2,5.610000303,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q3,5.318345269,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q4,5.077196256,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q1,5.072311254,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q2,4.920634921,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q3,4.84025368,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q4,4.741250374,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q1,4.564736811,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q2,4.426229508,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q3,4.266690553,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q4,4.35196478,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q1,4.197274882,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q2,4.038638182,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q3,4.073000473,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q4,4.013545347,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q1,3.81820856,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q2,3.892794376,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q3,3.815916299,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q4,3.863936311,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q1,3.931130764,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q2,3.998278251,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q3,4.065378806,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q4,4.13243246,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q1,4.13243246,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q2,4.13243246,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q3,4.13243246,
GBR,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q4,4.13243246,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q1,5.171828801,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q2,5.238143053,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q3,5.562204094,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q4,6.26382179,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q1,6.785461077,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q2,6.985448754,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q3,6.761419302,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q4,6.184076418,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q1,5.626694216,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q2,5.494859068,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q3,5.551318985,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q4,5.5181949,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q1,5.791489541,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q2,5.693104971,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q3,5.506015111,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q4,5.584935934,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1964-Q1,5.469984202,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1964-Q2,5.232566078,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1964-Q3,5.001936969,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1964-Q4,4.965940952,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1965-Q1,4.884020327,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1965-Q2,4.667736412,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1965-Q3,4.364411133,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1965-Q4,4.114752056,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1966-Q1,3.860755278,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1966-Q2,3.82013143,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1966-Q3,3.763200169,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1966-Q4,3.695794291,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1967-Q1,3.822422087,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1967-Q2,3.819426393,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1967-Q3,3.797191272,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1967-Q4,3.928455866,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1968-Q1,3.740857201,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1968-Q2,3.550248268,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1968-Q3,3.52308791,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1968-Q4,3.404676221,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q1,3.389519283,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q2,3.437134491,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q3,3.603277651,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q4,3.594462507,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q1,4.171836354,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q2,4.758694195,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q3,5.181015941,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q4,5.814510527,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q1,5.926032156,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q2,5.919288923,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q3,5.994624503,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q4,5.965501748,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q1,5.794103432,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q2,5.684466784,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q3,5.609955276,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q4,5.330271532,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q1,4.97625587,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q2,4.915471532,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q3,4.818721626,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q4,4.794709591,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q1,5.110218613,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q2,5.186514335,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q3,5.608489697,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q4,6.580859083,
USA,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q1,8.241330997,
